HH Income,Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Age range,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned
17,1,33,0,1,9,7,53,1,8,0,3,0,14,1
11,0,17,0,29,8,7,53,1,6,20,1,0,18,1
11,0,23,1,23,7,7,23,0,5,0,5,73,48,0
8,0,27,0,3,5,30,17,1,3,18,1,0,6,1
10,0,17,0,22,6,7,37,1,7,14,5,0,44,1
9,1,17,1,2,1,7,21,1,11,0,1,0,9,1
8,0,55,1,7,4,7,23,0,1,18,1,0,37,1
17,1,32,0,3,1,7,34,1,3,18,7,0,16,1
17,1,4,0,1,1,1,53,1,1,18,0,0,37,1
5,0,33,0,29,9,7,8,3,2,20,1,0,37,1
0,0,27,0,28,10,7,45,1,8,0,4,0,46,1
0,0,17,1,17,5,7,32,0,1,20,5,0,6,1
17,0,27,1,20,8,30,45,1,6,20,1,0,9,1
8,0,27,1,21,5,30,45,1,2,18,5,0,37,0
8,0,17,1,21,5,7,23,0,1,18,7,0,37,1
10,0,17,0,20,7,7,46,1,2,18,5,0,37,1
14,0,27,0,21,7,30,41,1,2,18,5,0,37,1
17,0,17,1,24,6,7,32,0,2,20,7,0,9,0
1,1,17,0,30,7,7,45,1,6,20,0,0,46,1
2,1,15,0,1,4,7,9,2,7,14,6,0,9,1
0,0,27,0,12,5,30,1,1,8,0,5,0,14,1
7,0,67,1,16,5,7,3,1,4,0,1,0,6,1
17,1,55,0,1,1,7,53,1,2,18,7,0,37,1
14,0,32,1,16,6,7,45,1,11,0,1,0,18,1
1,1,68,0,1,0,7,21,1,2,18,7,0,27,1
9,0,27,0,17,4,30,8,3,1,18,1,0,37,1
2,0,22,0,28,11,7,18,1,9,20,4,0,14,1
8,0,27,0,16,5,7,51,1,4,0,1,0,46,1
17,1,67,0,6,5,36,45,1,1,0,4,0,37,0
2,1,17,0,29,4,7,45,1,1,18,4,0,37,1
0,1,27,1,22,8,30,1,1,8,0,0,0,18,1
0,0,67,1,21,6,36,18,1,1,18,4,0,37,1
8,0,17,0,22,8,7,21,1,5,0,5,19,27,0
5,0,17,0,23,10,7,23,0,7,20,5,1,14,1
0,0,17,0,30,9,7,51,1,7,0,1,0,18,0
2,0,27,1,8,3,30,45,1,1,18,1,0,37,1
17,1,68,1,7,1,7,45,1,6,18,0,0,46,1
1,0,28,0,11,9,7,17,1,1,18,1,0,37,1
11,0,23,0,16,4,7,41,1,8,18,5,0,14,1
8,0,60,0,22,10,7,3,1,1,18,5,0,37,1
2,0,22,1,17,6,7,45,1,3,10,1,0,37,1
14,0,23,0,19,11,12,37,1,5,0,5,0,14,0
1,0,27,1,8,1,30,45,1,8,0,4,0,9,1
8,0,17,0,38,8,7,53,1,5,0,5,0,14,0
4,0,27,0,15,7,7,41,1,3,0,4,0,0,1
7,0,17,0,1,6,7,43,1,4,18,1,0,43,1
3,0,29,0,19,7,7,41,1,8,0,1,0,29,1
5,1,27,1,2,5,7,43,1,1,18,4,0,37,1
7,0,49,0,2,3,7,40,1,7,20,5,0,30,1
3,0,27,0,22,8,30,45,1,4,18,4,0,47,1
5,0,17,1,19,5,7,9,2,1,18,1,0,37,1
17,0,27,0,1,1,30,45,1,6,20,1,0,9,1
9,0,17,0,18,7,7,54,0,6,8,5,0,46,1
2,0,11,0,6,3,7,51,1,6,20,2,0,14,1
4,0,23,0,6,2,7,23,0,1,18,1,0,6,1
8,0,72,0,41,9,37,54,0,7,10,4,0,18,1
1,0,72,1,23,7,37,45,1,2,18,4,77,18,0
17,1,27,0,12,11,30,17,1,4,0,0,0,9,1
9,0,27,0,35,9,30,1,1,3,20,4,0,39,1
8,0,17,0,7,8,7,22,1,8,0,5,0,29,1
7,0,27,0,16,8,30,45,1,3,0,1,0,9,1
9,0,17,0,10,11,7,51,1,13,1,8,1,27,1
3,0,32,0,34,11,7,21,1,7,20,5,0,10,1
7,0,48,0,1,3,7,51,1,1,20,8,0,6,1
6,0,68,0,12,7,7,40,1,11,0,1,0,29,1
9,0,23,0,24,10,7,41,1,6,0,1,0,14,1
2,0,20,0,16,3,7,54,0,2,18,5,0,37,1
4,1,17,0,2,7,7,43,1,8,0,4,0,14,1
5,1,17,0,7,2,7,43,1,2,20,7,0,37,1
6,0,55,1,29,7,7,23,0,2,18,5,0,37,0
5,0,32,0,34,8,7,17,1,6,18,4,0,44,1
8,0,27,0,23,7,7,53,1,2,18,5,0,37,1
8,0,15,0,7,11,7,8,3,5,0,1,1,27,0
6,0,27,0,7,8,7,54,0,1,0,5,0,37,0
9,0,17,0,43,11,7,17,1,5,0,5,0,14,0
17,1,27,0,15,5,30,1,1,8,0,0,0,9,1
17,1,27,0,17,5,7,45,1,6,20,0,0,47,1
0,0,32,0,10,7,7,45,1,7,20,0,0,9,1
4,1,64,0,2,0,7,37,1,6,14,7,0,46,1
1,1,68,0,1,1,7,9,2,3,10,7,0,46,1
10,0,35,0,5,7,7,10,1,4,18,8,0,9,1
12,0,17,0,12,9,7,9,2,2,20,2,0,37,0
0,0,55,0,15,9,7,17,1,4,20,0,0,9,1
6,0,27,1,33,8,30,8,3,1,0,1,0,6,1
17,0,27,0,20,8,7,1,1,4,18,4,0,37,1
1,0,27,1,17,6,30,45,1,1,18,4,0,37,1
5,0,27,0,20,8,30,45,1,1,18,4,0,37,1
9,0,41,0,30,9,7,8,3,4,0,2,0,14,1
17,1,51,0,12,6,25,34,1,11,0,7,0,46,1
5,0,72,0,2,5,37,20,1,8,0,5,0,48,1
9,0,17,0,48,11,7,37,1,2,18,5,0,27,0
9,0,27,0,8,4,30,40,1,6,0,1,0,37,1
17,1,27,0,1,4,30,45,1,2,18,0,0,37,0
8,0,54,0,7,6,7,54,0,4,18,5,0,29,1
7,0,33,1,13,5,7,54,0,2,18,7,0,37,1
3,0,32,0,8,3,7,20,1,1,18,5,0,37,1
10,0,17,0,7,2,7,37,1,2,20,8,0,6,1
3,0,27,1,7,9,30,45,1,8,0,5,0,14,1
8,0,33,1,23,8,7,45,1,2,18,5,0,37,1
9,0,72,0,26,9,37,21,1,2,18,5,0,37,1
17,0,27,0,5,9,7,45,1,2,18,4,0,37,0
2,0,23,0,9,7,7,54,0,7,0,4,0,14,0
4,0,17,0,12,10,7,43,1,5,0,4,41,27,0
9,0,23,1,6,3,7,21,1,6,20,8,0,14,1
0,1,55,0,4,3,7,37,1,1,18,7,0,37,1
4,0,27,0,35,8,30,45,1,8,0,0,0,9,1
7,1,23,0,3,11,7,53,1,6,10,4,0,46,1
9,0,60,0,41,11,7,53,1,4,0,4,0,14,1
8,0,27,0,4,1,7,20,1,4,18,5,0,37,1
1,0,17,0,30,8,7,54,0,8,0,5,25,14,0
6,0,55,0,18,7,7,23,0,9,10,4,0,39,1
0,1,68,0,3,0,7,1,1,4,20,5,0,9,1
17,1,27,0,6,0,30,45,1,1,18,0,0,37,1
7,0,27,0,31,8,7,22,1,9,0,4,1,46,0
17,0,4,0,9,7,7,1,1,2,20,1,0,6,1
9,0,68,0,23,8,7,53,1,2,20,5,0,46,0
6,0,72,0,19,10,37,41,1,5,0,4,0,14,0
17,1,27,0,5,0,7,1,1,4,18,0,0,46,1
14,0,17,0,5,5,7,37,1,1,18,5,0,37,1
17,0,67,0,9,6,36,53,1,6,18,1,6,14,0
7,0,11,1,21,5,7,21,1,1,0,5,0,37,1
5,0,33,0,38,10,7,20,1,5,0,1,24,46,0
12,0,34,1,20,6,7,23,0,2,18,8,0,37,1
0,1,35,0,9,9,7,45,1,4,0,1,0,14,1
10,0,72,0,21,10,37,37,1,6,14,5,0,44,1
3,1,67,0,3,8,36,53,1,1,18,4,0,37,1
6,0,17,0,31,10,7,17,1,4,18,4,2,46,0
6,0,17,0,41,10,7,40,1,8,0,4,0,14,0
17,1,27,1,5,1,7,45,1,11,0,0,0,29,1
7,0,55,0,2,3,7,23,0,6,18,1,0,46,1
0,1,17,0,7,9,7,20,1,1,18,7,0,37,1
3,0,32,0,10,9,7,43,1,7,0,8,0,43,0
12,0,17,1,13,6,7,40,1,12,0,8,0,14,1
17,1,27,0,5,8,30,1,1,1,18,0,0,37,1
3,1,17,0,1,1,7,11,1,7,12,7,0,46,1
6,0,27,1,7,4,7,53,1,2,18,1,0,37,1
8,0,27,0,6,4,7,54,0,4,18,5,0,46,1
4,0,17,0,1,1,7,54,0,11,0,5,0,29,1
0,1,55,0,3,6,7,40,1,8,0,7,0,9,1
1,0,51,0,9,5,25,45,1,8,0,4,0,46,1
12,0,17,0,42,11,7,21,1,11,0,5,0,14,1
3,0,32,0,44,9,7,17,1,1,18,4,71,37,1
8,0,49,0,5,3,7,20,1,4,18,5,0,18,1
9,0,32,1,23,7,7,21,1,2,18,5,0,37,1
9,0,72,0,3,3,37,1,1,6,7,4,0,14,1
5,1,33,0,4,1,7,40,1,6,20,4,0,9,1
17,0,17,0,5,3,7,1,1,8,0,1,0,9,1
7,0,27,1,6,2,7,22,1,8,0,8,0,18,1
0,1,17,0,4,1,7,11,1,8,0,7,0,9,1
17,0,17,0,5,11,7,40,1,4,18,4,0,6,1
9,0,11,0,3,4,7,14,0,4,0,2,0,18,1
2,1,27,0,12,3,7,1,1,4,18,7,0,47,1
0,1,27,0,1,1,7,1,1,6,20,7,0,9,1
2,1,20,0,6,5,7,1,1,4,18,7,0,47,1
0,1,20,0,6,6,7,53,1,4,18,3,0,9,1
3,1,35,0,5,11,7,53,1,10,6,4,0,14,1
8,0,23,0,2,3,7,20,1,6,20,5,0,9,1
3,0,27,0,8,5,30,1,1,7,20,1,0,10,0
7,0,27,0,12,3,30,22,1,7,0,5,3,46,0
14,0,23,1,17,5,7,9,2,1,18,2,0,37,1
2,0,27,0,23,8,7,40,1,2,18,4,0,37,0
1,1,27,0,4,2,7,34,1,2,18,1,0,37,0
3,0,38,0,20,10,20,53,1,1,0,7,0,37,0
7,0,72,1,7,6,37,20,1,6,18,5,0,9,1
7,0,68,0,50,11,7,20,1,5,0,5,0,14,0
3,1,27,0,7,2,7,20,1,4,18,3,0,9,1
3,0,33,0,34,8,7,17,1,1,18,5,0,37,1
17,1,27,0,4,7,7,1,1,6,20,4,0,9,1
14,0,72,0,5,8,37,21,1,1,18,5,0,37,1
7,0,22,0,38,11,7,41,1,9,0,4,1,14,0
0,1,27,0,11,3,30,1,1,2,18,0,0,9,0
16,0,17,1,9,5,7,9,2,2,18,2,0,37,0
7,0,27,1,5,3,30,54,0,2,18,7,0,9,1
0,0,11,0,28,6,3,53,1,2,20,4,0,37,1
17,1,55,0,4,5,7,1,1,3,18,0,0,43,1
2,0,68,1,7,5,7,54,0,1,18,1,0,37,1
8,0,67,1,30,6,7,53,1,1,20,5,0,6,1
10,0,17,0,29,8,7,21,1,2,18,5,0,27,0
8,0,72,0,14,9,37,9,2,1,18,2,0,37,1
2,0,17,0,6,11,7,40,1,4,18,4,0,18,0
17,1,27,0,1,5,7,51,1,3,20,0,0,46,1
17,1,33,0,16,8,7,51,1,8,0,0,0,47,1
0,0,72,1,17,5,37,32,0,2,0,0,0,6,0
9,0,17,0,6,4,7,17,1,2,18,4,0,27,1
2,1,27,0,1,1,7,41,1,6,7,7,0,14,1
17,1,27,0,1,11,30,41,1,2,20,7,0,9,1
0,1,22,0,2,0,7,41,1,4,20,7,0,6,1
1,1,55,0,1,1,7,41,1,4,18,7,0,14,1
3,1,27,0,1,1,30,41,1,1,18,7,0,37,1
9,0,17,0,11,10,7,1,1,8,0,4,0,14,1
3,1,17,0,5,7,7,17,1,1,18,0,0,37,1
2,0,11,0,6,2,7,17,1,1,0,1,0,37,0
17,1,27,0,7,2,30,51,1,4,14,0,0,46,1
17,1,27,0,3,6,30,51,1,6,20,0,0,14,1
0,0,55,0,27,8,7,51,1,1,18,0,0,37,1
0,1,27,0,16,5,30,51,1,1,18,0,0,37,1
17,1,27,0,19,2,7,51,1,7,0,3,0,9,1
4,0,27,0,14,9,30,51,1,2,18,0,0,27,1
3,0,20,0,7,2,7,51,1,6,20,1,0,32,0
9,0,47,0,38,8,7,23,0,4,0,5,0,46,1
7,0,33,0,39,11,7,17,1,7,0,4,0,46,1
7,0,55,1,9,8,7,40,1,8,0,1,0,14,1
2,0,23,0,4,6,7,40,1,2,18,8,0,37,1
1,1,20,0,4,9,7,53,1,8,0,3,8,18,0
17,1,27,0,10,3,30,51,1,4,0,0,0,6,1
6,0,17,0,7,6,7,1,1,8,2,5,0,14,1
8,0,29,1,8,4,7,51,1,6,20,2,0,46,1
17,1,27,0,6,4,30,51,1,11,0,0,0,9,1
1,0,27,0,3,11,30,8,3,8,0,0,0,9,1
10,0,17,0,1,5,7,9,2,6,0,4,3,29,1
14,0,27,1,12,3,30,53,1,2,18,5,0,37,1
5,0,55,0,9,11,7,54,0,4,20,1,0,18,1
17,1,27,0,12,3,30,1,1,7,14,0,0,9,1
4,1,32,0,1,7,7,11,1,6,0,7,0,39,1
4,1,27,0,5,2,30,11,1,8,0,7,0,9,1
8,1,33,0,1,5,7,11,1,6,0,7,0,9,1
4,1,32,0,1,5,7,11,1,4,18,7,0,14,1
4,1,27,0,3,1,7,11,1,7,20,7,0,10,0
4,1,17,0,2,8,7,11,1,1,0,7,0,37,0
4,1,32,0,3,1,7,11,1,11,0,7,0,27,1
0,0,33,0,9,9,7,34,1,8,4,4,0,14,1
10,0,33,1,12,3,7,53,1,1,18,7,0,37,1
1,1,55,0,1,2,7,20,1,6,20,7,0,34,1
3,1,72,0,1,0,37,20,1,3,20,7,0,45,1
2,1,27,0,2,7,7,20,1,6,20,7,0,9,1
8,0,27,0,10,3,7,8,3,1,18,1,0,37,1
1,1,27,0,8,6,30,11,1,4,18,7,0,9,1
8,0,27,1,21,7,7,3,1,7,0,4,0,46,1
17,1,27,0,1,2,7,51,1,1,18,0,0,37,1
9,0,17,0,39,10,7,20,1,2,18,5,0,18,0
5,0,23,1,13,7,7,20,1,2,18,7,0,37,0
17,1,27,0,7,7,30,1,1,1,18,0,0,37,1
5,0,27,1,14,4,7,1,1,2,0,1,1,14,0
8,0,32,0,34,8,7,40,1,6,12,5,0,14,1
7,0,20,0,10,4,7,40,1,6,20,7,0,9,1
7,0,72,0,17,2,37,37,1,4,20,3,0,47,1
17,1,38,0,1,3,20,51,1,6,10,0,0,46,1
1,0,27,1,6,1,7,22,1,4,18,1,0,37,1
3,1,17,0,3,7,7,53,1,6,0,3,0,6,1
17,0,23,0,24,11,7,46,1,2,18,3,0,37,1
11,0,32,1,37,8,7,34,1,2,18,5,0,27,1
17,0,27,0,11,10,30,51,1,2,18,0,0,37,1
1,1,27,0,5,3,7,17,1,4,18,1,0,6,1
0,0,17,0,34,10,7,34,1,6,18,4,5,26,1
4,0,22,1,5,2,7,41,1,1,18,7,0,37,0
6,0,38,0,4,2,20,41,1,6,10,1,0,47,1
17,1,11,0,2,1,3,1,1,6,7,1,0,14,1
11,0,55,1,17,6,7,53,1,2,20,1,0,37,0
8,0,67,0,7,5,7,53,1,8,0,5,0,14,1
4,1,27,0,18,4,30,11,1,1,18,7,0,37,1
8,0,17,0,6,5,7,23,0,4,18,5,0,18,0
9,0,13,1,21,5,7,8,3,2,18,1,0,37,0
17,1,27,0,13,6,30,1,1,8,0,0,0,46,1
12,0,27,1,10,9,30,8,3,1,18,1,0,37,0
8,1,29,0,2,4,7,21,1,6,0,8,0,6,1
17,0,72,0,6,11,37,46,1,9,0,4,0,14,0
5,0,55,0,20,9,7,53,1,6,7,4,0,14,1
17,1,27,0,4,4,30,51,1,6,20,0,0,9,1
9,0,14,0,38,11,7,51,1,11,0,1,0,46,1
12,0,54,0,5,7,7,40,1,6,0,8,0,48,1
8,0,72,1,11,5,37,1,1,1,18,7,0,37,1
0,0,27,1,15,5,30,1,1,7,20,5,0,37,1
3,0,67,1,24,4,7,53,1,6,0,5,0,43,1
5,0,72,0,28,9,37,20,1,4,18,5,0,9,1
5,0,17,0,23,5,7,41,1,13,0,8,0,14,0
5,0,27,0,43,9,30,20,1,1,18,5,0,37,1
2,1,27,0,12,1,30,51,1,1,18,0,0,37,1
10,1,68,0,6,6,7,8,3,3,0,8,32,44,1
9,0,67,0,22,5,7,51,1,1,0,4,0,37,0
8,0,32,1,6,4,7,8,3,2,18,1,0,37,0
6,0,27,0,14,5,30,51,1,6,20,1,0,46,1
14,0,72,1,18,5,37,20,1,2,18,5,0,37,0
17,1,27,0,2,0,30,51,1,2,18,0,0,47,1
17,1,27,0,2,1,7,51,1,3,18,0,0,9,1
8,0,11,0,1,5,3,9,2,2,18,0,0,47,1
8,0,17,0,9,11,7,23,0,2,20,5,0,46,0
10,0,23,0,2,7,7,37,1,8,0,4,0,46,0
9,0,17,0,23,10,7,8,3,2,18,8,0,37,1
5,1,17,0,2,4,7,9,2,1,18,6,0,37,1
7,0,27,1,10,10,30,20,1,4,18,5,0,9,1
3,0,27,1,22,8,30,43,1,2,20,7,0,9,1
12,0,33,1,5,1,7,26,1,4,18,5,0,29,1
8,0,17,0,24,9,7,53,1,6,7,1,0,46,1
8,0,23,0,28,11,7,20,1,7,15,5,0,46,1
6,0,27,0,8,5,7,54,0,8,14,5,0,46,1
0,1,27,0,2,11,7,46,1,8,0,4,3,14,0
17,1,27,0,6,1,30,51,1,3,18,0,0,44,1
17,1,27,0,6,0,30,51,1,6,20,0,0,9,1
8,0,23,0,13,6,7,23,0,7,12,4,0,46,1
9,0,17,0,9,8,7,23,0,13,0,4,0,38,1
11,0,27,1,24,6,30,9,2,1,18,1,0,37,1
14,0,27,1,17,6,30,53,1,2,18,5,0,37,1
6,0,27,0,16,4,30,51,1,4,0,0,0,46,1
5,0,32,0,8,7,7,20,1,4,20,5,0,9,1
6,1,27,0,1,2,30,23,0,8,0,3,0,14,1
9,0,67,0,13,6,7,16,1,2,18,5,0,37,0
11,0,67,0,10,3,7,16,1,8,0,7,0,46,1
5,1,27,0,2,3,30,53,1,13,0,4,0,14,1
8,0,37,0,45,11,7,53,1,2,18,4,0,20,0
9,0,17,0,22,6,7,20,1,8,0,1,0,18,1
11,0,72,0,42,10,37,20,1,3,19,5,0,14,1
6,0,27,0,15,7,30,16,1,6,20,4,0,9,1
0,1,27,0,7,6,30,1,1,8,0,7,0,9,1
17,1,27,1,5,6,30,1,1,8,0,7,0,47,1
5,1,14,0,1,2,7,23,0,6,20,7,0,9,1
8,0,35,0,20,6,7,23,0,8,0,1,0,47,1
8,0,17,0,6,4,7,54,0,6,0,1,0,14,1
6,1,22,1,10,4,7,54,0,2,18,7,0,9,1
8,0,55,1,5,8,7,54,0,6,3,1,0,14,1
8,0,32,0,23,11,7,16,1,6,20,4,0,46,1
1,0,17,0,7,6,7,54,0,4,0,4,0,14,1
1,0,67,1,17,5,7,16,1,1,18,4,0,37,0
10,0,23,1,23,8,7,40,1,2,18,1,0,18,0
9,0,67,0,7,6,36,53,1,2,20,4,0,37,0
3,1,11,0,4,9,7,23,0,1,18,3,0,37,1
12,0,17,1,20,7,7,8,3,2,18,1,2,37,1
8,0,67,0,17,7,7,16,1,1,18,4,0,37,1
8,0,4,0,24,7,7,16,1,4,0,5,0,46,1
11,0,17,1,7,4,7,3,1,1,0,4,0,37,0
10,0,67,0,33,8,36,20,1,6,0,5,0,46,1
2,0,23,1,12,9,7,20,1,8,0,7,0,48,1
4,0,17,1,6,5,7,14,0,6,3,8,0,14,1
2,1,27,0,2,9,7,23,0,2,20,4,9,37,1
10,0,6,1,25,7,7,20,1,2,10,5,0,6,1
12,0,47,0,9,7,7,54,0,6,10,1,0,46,1
3,0,27,0,5,11,7,23,0,1,18,4,0,37,1
8,0,67,0,2,1,7,20,1,6,13,5,0,46,1
10,0,27,1,4,5,7,53,1,6,14,1,0,39,1
16,0,15,0,18,6,7,15,1,5,0,2,0,14,0
15,0,35,0,2,9,7,50,1,3,0,2,14,0,1
9,0,17,0,16,7,7,0,1,7,18,7,0,14,1
5,1,38,0,9,8,20,21,1,7,20,7,0,10,0
11,0,17,0,5,10,7,43,1,4,1,2,0,27,1
9,0,22,0,7,11,7,43,1,7,18,5,0,29,0
9,0,17,0,5,3,7,42,1,2,20,2,0,37,0
9,0,67,1,20,6,36,21,1,6,7,5,0,14,1
14,0,17,0,13,8,7,32,0,6,18,5,0,27,1
14,0,32,0,16,9,7,0,1,8,0,2,0,48,1
9,1,32,0,1,0,7,25,1,6,18,2,0,9,1
11,0,33,0,9,4,7,42,1,8,0,1,0,14,1
15,0,60,0,4,4,7,38,1,8,2,8,0,14,1
15,0,17,1,1,7,7,25,1,8,0,2,0,46,0
8,0,35,0,22,7,7,0,1,8,0,7,0,9,1
10,0,33,0,1,10,7,50,1,5,0,8,0,14,0
10,0,33,0,11,7,7,28,1,6,3,5,0,48,1
8,0,27,0,12,5,30,21,1,6,7,1,0,18,1
15,0,17,1,16,5,7,25,1,6,14,2,0,46,1
10,0,11,0,10,6,3,21,1,11,0,5,0,37,1
14,0,17,0,24,10,7,21,1,2,18,5,0,37,1
14,0,23,0,5,5,7,25,1,4,18,8,0,37,1
11,0,17,0,7,3,7,21,1,7,20,5,0,10,1
7,0,27,1,6,5,7,0,1,1,18,7,0,37,1
14,0,17,1,10,7,7,50,1,10,0,2,0,14,1
9,0,27,1,12,4,30,27,1,6,3,5,0,48,1
9,0,17,0,3,4,7,21,1,4,18,2,0,27,1
12,0,6,1,4,5,7,25,1,1,20,2,0,6,1
14,0,17,1,31,6,7,42,1,4,0,2,72,14,1
14,0,11,1,31,8,7,21,1,4,18,5,0,46,1
8,0,17,0,1,3,7,13,1,4,18,5,0,27,1
9,0,27,1,9,5,30,28,1,4,0,5,0,14,1
9,0,72,0,6,8,37,21,1,1,18,5,0,37,1
8,0,67,1,18,5,36,21,1,2,20,5,0,37,1
16,0,55,1,17,7,7,50,1,1,18,2,0,37,0
2,1,17,0,2,1,7,21,1,7,0,7,0,9,1
1,1,27,0,6,9,7,1,1,1,18,0,0,37,1
16,0,23,1,22,6,7,1,1,2,18,2,0,37,1
1,1,11,0,1,1,7,21,1,6,0,8,0,37,1
11,0,17,1,11,11,7,46,1,6,0,5,0,46,1
4,1,27,0,5,0,30,45,1,1,18,7,0,37,1
11,0,17,1,17,5,7,9,2,1,0,2,0,37,0
2,0,68,0,27,11,7,46,1,8,0,3,0,14,0
17,0,27,0,10,3,30,32,0,4,2,7,0,46,1
2,1,35,0,5,2,14,17,1,6,20,0,0,9,1
8,0,35,0,2,3,7,17,1,11,0,4,0,9,1
17,1,27,0,4,3,30,1,1,2,18,7,0,10,0
1,1,33,0,22,11,7,1,1,1,0,7,0,37,0
11,0,17,0,25,7,7,51,1,9,0,5,0,14,1
9,0,38,0,9,6,20,17,1,7,0,8,0,46,1
15,0,17,1,7,3,7,17,1,8,0,2,0,14,1
10,0,27,0,27,5,30,45,1,8,0,1,0,46,1
17,1,27,0,4,0,30,45,1,6,20,0,0,44,1
8,1,23,0,2,2,7,45,1,1,0,7,0,6,1
6,1,30,0,2,0,7,45,1,2,18,7,0,37,1
2,1,23,0,1,2,7,45,1,6,0,7,0,14,1
3,0,27,0,14,7,7,1,1,2,18,4,0,37,0
3,0,11,0,1,0,7,54,0,9,0,5,0,14,1
8,0,11,1,21,11,3,16,1,4,0,4,1,18,0
2,1,27,0,5,5,30,45,1,6,21,1,0,46,1
17,1,38,0,7,4,7,46,1,3,18,3,0,47,1
6,0,27,0,10,3,30,45,1,1,18,0,0,37,1
0,1,27,0,8,5,30,45,1,8,14,0,0,46,1
5,0,27,0,7,6,30,45,1,1,18,3,0,37,1
17,1,27,0,1,2,30,45,1,2,0,0,0,9,0
2,1,27,0,16,5,30,51,1,6,3,7,0,46,1
4,1,17,0,10,7,7,51,1,2,18,7,0,46,1
17,1,52,0,4,6,7,51,1,4,0,7,0,46,1
4,0,23,0,37,9,7,45,1,9,20,1,0,46,1
17,0,27,0,32,8,7,45,1,8,0,5,0,14,0
17,0,27,0,10,0,7,1,1,2,18,5,0,37,1
17,0,27,0,10,0,7,1,1,6,20,5,0,6,1
4,0,27,0,1,2,7,54,0,2,20,4,0,9,1
4,1,32,0,2,9,7,10,1,6,20,8,0,9,1
3,0,17,0,10,10,7,21,1,4,18,7,0,27,0
7,0,14,0,54,9,7,11,1,13,0,4,0,14,0
2,0,27,1,17,7,30,45,1,1,18,0,0,37,1
2,0,27,1,17,7,30,45,1,11,0,0,0,46,1
11,0,27,0,5,3,7,16,1,8,0,5,0,9,1
8,0,33,0,17,11,7,54,0,8,0,2,0,46,1
17,1,27,0,7,1,30,45,1,2,18,0,0,10,0
0,0,4,0,5,3,7,45,1,6,20,7,0,9,1
0,0,27,1,14,5,7,45,1,1,0,0,0,37,0
17,0,67,0,19,7,36,45,1,1,18,4,0,37,1
9,0,20,0,3,5,7,20,1,4,14,5,0,43,1
6,0,27,0,20,11,7,20,1,8,0,4,0,14,1
4,1,72,0,3,5,37,11,1,6,0,7,0,29,1
7,0,12,1,18,6,7,17,1,2,18,5,0,37,1
7,0,27,1,11,5,30,17,1,2,18,5,0,21,1
5,0,17,0,27,7,7,45,1,4,0,1,6,14,0
2,0,27,0,20,7,30,1,1,1,0,5,0,37,0
8,0,68,0,30,11,7,1,1,9,0,5,0,27,1
6,0,27,1,16,6,30,17,1,1,18,4,0,37,1
5,0,38,0,29,11,20,17,1,2,18,2,0,37,1
0,0,72,0,4,8,37,16,1,1,18,0,0,37,1
9,0,11,0,11,5,7,1,1,8,0,5,0,14,1
6,0,27,0,24,9,30,16,1,7,18,1,2,14,0
4,0,17,0,43,11,7,54,0,7,0,5,0,18,0
17,0,23,0,21,11,7,1,1,7,0,5,0,14,1
17,1,27,0,1,0,30,45,1,1,18,4,0,37,1
17,0,55,0,12,11,7,41,1,2,18,3,0,37,1
9,0,23,0,15,11,12,41,1,2,20,3,0,46,1
17,1,17,0,7,10,7,41,1,8,0,3,0,29,1
11,0,23,0,29,7,7,40,1,1,18,8,0,37,1
17,1,67,0,1,2,36,3,1,2,18,1,0,27,0
4,1,27,0,5,1,30,45,1,4,19,0,0,46,1
4,1,55,0,1,3,7,20,1,1,18,7,0,37,1
4,1,27,0,20,8,30,43,1,7,0,0,0,14,1
6,0,32,0,3,8,7,22,1,6,20,5,0,9,1
8,0,11,0,4,0,7,51,1,3,18,5,0,39,1
3,1,72,0,2,1,37,17,1,1,18,7,0,37,0
8,0,33,0,30,9,7,45,1,7,14,0,0,9,1
3,1,17,0,6,2,7,20,1,1,18,7,0,37,1
7,0,17,0,40,11,7,20,1,5,0,5,0,14,0
17,1,17,0,4,9,7,20,1,4,0,7,0,9,1
0,1,27,0,10,5,30,1,1,6,20,7,0,9,1
4,0,33,0,20,7,7,1,1,1,18,5,0,37,1
17,1,27,0,10,5,30,1,1,4,18,0,0,29,1
9,0,6,1,23,6,7,41,1,7,0,2,0,44,1
6,0,17,0,1,5,7,20,1,8,0,5,0,46,1
8,0,23,1,7,4,7,54,0,1,18,5,0,6,1
17,1,27,1,7,1,7,1,1,1,18,3,0,37,1
17,1,68,0,11,2,7,20,1,1,18,7,0,37,1
2,1,17,0,5,7,7,45,1,8,0,7,0,14,1
5,0,27,0,4,3,30,1,1,1,18,7,0,37,1
9,0,72,1,19,8,37,54,0,6,0,5,0,6,1
9,0,27,0,2,4,30,54,0,8,0,7,0,14,1
8,0,17,1,22,6,7,17,1,1,0,1,0,37,0
7,0,27,0,35,8,30,17,1,7,20,1,0,30,1
8,0,27,0,11,3,30,1,1,8,0,1,0,47,1
1,0,27,1,19,7,30,45,1,4,18,1,0,37,1
4,0,35,0,2,11,7,20,1,4,20,4,0,9,1
17,1,33,0,7,1,7,20,1,4,20,7,0,9,1
17,1,27,0,6,2,30,20,1,2,20,7,0,9,1
0,1,27,0,1,0,7,11,1,6,10,7,0,9,1
