Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,Age,Income,is_churned
0,11,1,7,7,12,1,1,18,5,0,37,52,124999,1
0,50,0,8,7,16,1,2,18,5,0,37,46,100000,1
1,17,0,2,7,20,1,1,18,1,0,37,52,56601,1
0,17,1,12,7,22,1,1,20,0,0,2,48,60000,1
0,66,0,46,7,16,1,12,0,5,0,14,78,127551,0
0,67,0,17,36,49,1,4,19,1,0,46,52,49999,1
0,23,1,37,7,20,1,9,0,5,0,14,59,80000,0
0,67,0,6,36,53,1,1,18,1,0,37,52,124999,1
0,68,0,38,7,4,1,6,0,1,0,14,77,59999,0
1,27,0,1,7,49,1,6,18,0,0,29,48,20000,1
0,55,0,6,7,12,1,1,18,5,0,37,56,80000,1
0,15,1,28,7,9,2,4,0,2,7,18,53,174999,1
1,27,1,6,30,32,0,6,20,7,0,9,27,50000,1
0,67,1,12,36,18,1,6,20,1,0,46,32,50000,1
0,32,1,20,7,12,1,9,0,1,0,37,46,124999,1
0,17,0,22,7,12,1,8,0,5,0,27,73,90000,1
0,0,0,23,7,4,1,6,18,1,0,14,70,50000,1
0,27,0,38,30,4,1,1,18,1,0,37,74,73138,1
0,35,0,2,7,12,1,8,0,5,0,14,27,70000,1
1,23,0,8,7,45,1,3,20,0,0,27,69,13898,1
0,23,1,1,7,9,2,2,18,5,0,37,42,149999,1
0,27,0,28,30,45,1,8,0,4,0,46,57,87372,1
0,27,0,28,30,45,1,6,20,4,0,46,57,80000,1
0,51,0,20,7,26,1,8,0,5,0,29,63,125000,1
0,23,0,38,7,12,1,13,0,5,0,14,79,79999,1
0,66,0,18,7,20,1,13,0,5,0,46,57,38983,0
0,17,0,15,7,20,1,4,18,5,0,14,71,70000,1
0,17,1,20,7,20,1,10,20,5,0,46,53,124999,1
1,67,0,4,36,49,1,4,14,0,0,9,27,15521,1
0,33,1,10,7,9,2,1,18,2,0,37,48,126649,1
0,38,0,3,7,12,1,2,18,5,0,27,38,124999,1
0,72,0,12,37,16,1,2,18,1,0,37,51,124999,0
1,32,0,2,7,32,0,2,18,7,0,37,31,18114,1
0,27,0,18,7,9,2,1,18,1,0,44,60,174999,0
1,17,0,4,7,32,0,6,0,0,0,46,46,10961,1
0,72,0,5,37,11,1,12,20,5,0,46,66,59999,0
0,27,1,9,30,49,1,8,0,7,0,37,52,60000,1
0,72,0,21,37,49,1,11,0,5,0,27,64,79999,1
1,17,0,1,7,43,1,8,0,4,0,9,26,13437,1
0,72,0,1,37,51,1,8,0,2,0,46,19,40000,1
0,67,0,8,36,16,1,2,20,1,0,47,62,89999,1
1,72,0,2,37,16,1,8,0,7,0,29,48,49999,1
0,17,0,42,7,16,1,6,0,5,0,43,71,149999,1
0,72,0,14,37,1,1,1,18,2,0,37,56,89999,1
0,35,0,15,7,49,1,1,18,1,0,37,47,89999,1
0,32,1,6,7,12,1,8,0,5,0,14,48,60000,1
0,67,0,9,36,53,1,2,18,1,0,37,56,76584,1
0,67,1,15,7,53,1,1,18,1,0,37,42,49999,1
0,23,0,10,7,16,1,2,18,5,0,21,43,80000,1
0,67,1,26,7,16,1,2,20,5,2,37,56,100000,1
0,17,0,12,7,11,1,6,7,7,0,48,32,100000,1
0,28,0,37,7,4,1,2,18,1,0,37,56,83971,1
0,67,0,20,36,53,1,9,20,0,0,14,52,60169,1
0,32,0,6,7,49,1,4,19,7,0,46,61,39999,1
0,72,0,28,37,16,1,9,20,5,0,44,57,175000,1
0,50,1,13,7,12,1,1,18,5,0,37,42,125000,1
1,27,0,10,7,17,1,4,0,0,0,9,57,10000,1
1,55,0,2,7,43,1,4,18,4,0,46,77,19977,1
0,72,0,2,37,0,1,8,20,1,0,9,57,80000,1
0,33,0,20,7,43,1,4,14,2,0,46,61,634031,1
0,22,0,8,7,1,1,2,20,1,0,9,47,29488,1
0,17,0,8,7,41,1,6,3,2,0,18,32,175000,1
0,33,0,23,7,45,1,1,0,5,2,37,52,400000,0
0,72,0,14,37,22,1,2,18,5,0,37,75,30000,0
0,27,0,4,7,41,1,8,0,4,1,14,76,59999,0
0,17,0,2,7,45,1,5,0,8,0,14,47,100000,0
0,33,0,30,7,3,1,4,0,4,0,46,67,200000,1
0,33,0,30,7,3,1,1,18,4,0,37,67,249999,1
0,72,0,11,37,9,2,1,18,0,0,37,53,60000,1
0,33,1,8,7,1,1,2,18,2,0,37,43,199999,1
0,54,0,34,7,3,1,4,1,8,0,14,77,100000,1
0,32,0,23,7,3,1,6,18,4,0,46,71,124999,1
0,17,0,20,7,3,1,7,1,8,0,14,52,300000,1
0,17,0,10,7,3,1,7,10,4,0,14,53,221426,1
1,27,0,1,7,3,1,4,18,4,0,18,20,70000,1
0,51,0,2,25,18,1,11,0,1,0,14,48,49999,1
0,34,0,38,7,52,1,5,0,4,0,14,76,249999,0
0,67,0,13,36,16,1,2,18,1,0,37,49,100000,1
1,27,0,29,7,1,1,1,18,0,0,37,53,39999,1
0,23,0,21,7,3,1,8,0,2,0,14,78,100000,1
0,11,0,6,3,18,1,3,0,1,0,6,56,49999,1
0,38,0,3,20,12,1,6,20,4,0,9,52,60000,1
1,27,0,12,30,1,1,8,0,0,0,9,51,59999,1
0,23,0,10,7,11,1,4,19,4,0,46,73,26329,1
0,17,0,40,7,49,1,4,14,4,0,14,75,36870,1
0,17,0,6,7,54,0,4,18,7,0,14,78,125000,1
1,27,0,1,30,42,1,6,20,8,0,46,46,50000,1
1,33,0,6,17,45,1,4,14,0,0,46,20,16114,1
0,27,0,14,30,18,1,1,18,1,0,37,67,30000,1
0,72,0,23,37,40,1,7,0,8,3,48,75,79999,0
0,17,1,29,7,16,1,8,0,5,0,14,67,186347,1
0,72,0,40,37,49,1,11,18,1,0,46,71,27792,0
0,17,0,1,7,11,1,1,18,7,0,37,22,59999,1
1,50,0,9,7,18,1,6,0,4,0,14,79,30000,0
0,23,0,20,7,49,1,3,20,3,0,27,78,19999,1
0,33,0,15,7,49,1,6,0,4,1,14,76,14469,1
1,20,0,2,7,49,1,1,18,0,0,37,42,10000,1
0,67,0,27,36,18,1,2,18,1,0,37,47,103518,1
1,27,0,7,30,49,1,1,18,7,0,37,53,40000,1
0,6,0,20,7,52,1,8,0,4,0,14,56,199999,0
1,27,1,4,30,49,1,7,20,7,0,9,32,19999,1
0,17,0,2,7,9,2,1,18,1,0,37,32,42025,0
0,48,0,6,35,9,2,2,18,1,0,37,27,300000,1
0,23,0,27,7,18,1,2,20,5,0,37,66,100000,0
0,27,0,27,30,45,1,2,18,1,0,37,66,19999,1
0,27,1,23,30,49,1,1,18,1,0,37,53,49999,1
0,67,0,8,36,1,1,12,0,0,0,37,41,39999,1
0,32,0,4,7,12,1,2,18,5,0,37,62,92897,1
0,11,0,1,7,18,1,2,18,4,0,37,41,50000,1
1,27,0,10,7,49,1,1,18,3,0,37,46,10038,1
0,33,0,21,7,1,1,4,0,4,0,46,57,49999,1
0,23,1,27,7,18,1,4,0,4,0,46,62,39999,1
0,27,0,4,7,1,1,8,0,1,0,9,29,37327,1
0,17,0,21,7,43,1,1,0,1,0,44,62,40000,0
1,17,0,2,7,37,1,8,0,7,0,18,34,56866,1
0,55,0,29,7,11,1,6,20,7,0,9,72,16444,1
0,23,1,3,7,1,1,6,7,7,0,14,38,100000,1
0,17,0,8,7,26,1,8,0,4,0,9,68,59999,1
0,17,0,6,7,13,1,1,0,5,0,6,54,90000,1
0,67,0,1,7,42,1,6,20,8,0,9,28,100000,1
1,17,0,4,7,43,1,6,20,8,0,9,52,99999,1
0,17,1,20,7,22,1,2,18,5,0,37,76,100000,1
1,55,0,6,7,32,0,7,20,0,0,10,26,12724,1
0,11,1,9,7,22,1,1,18,8,0,37,42,49999,0
1,27,0,12,30,32,0,2,20,3,0,9,48,10380,1
1,27,0,13,7,49,1,4,20,7,0,9,32,62357,1
1,27,1,15,7,49,1,8,14,7,0,9,44,40000,1
1,27,0,5,30,49,1,2,18,7,0,37,27,20000,1
1,20,1,7,7,49,1,2,18,7,0,37,35,39999,1
1,27,0,2,30,49,1,7,14,7,0,9,42,11773,1
1,33,0,2,7,49,1,3,18,7,0,47,45,49999,1
1,27,0,12,30,18,1,4,0,0,0,6,53,12316,1
0,27,0,4,30,49,1,1,18,1,0,37,73,30000,1
1,72,0,5,37,51,1,4,18,7,0,39,59,40880,1
0,17,0,54,7,18,1,1,18,5,0,37,68,300000,1
0,27,1,28,30,49,1,7,12,1,0,39,56,39999,1
1,27,0,2,30,49,1,8,20,3,0,9,37,10000,1
0,55,1,9,7,54,0,1,18,5,0,37,53,100000,1
0,17,0,21,7,49,1,6,20,1,0,9,57,59919,1
0,17,0,38,7,16,1,6,0,5,0,9,66,149999,1
0,27,0,16,30,18,1,2,18,4,0,37,56,122814,0
0,11,0,8,7,49,1,2,20,1,0,27,46,49999,0
0,67,1,4,7,49,1,9,2,4,0,39,57,65247,1
0,27,0,5,7,54,0,2,18,1,0,37,46,90000,1
0,27,1,8,30,9,2,2,20,0,0,37,43,150000,1
0,27,1,8,30,9,2,8,0,0,0,9,42,150000,1
0,17,0,23,7,1,1,5,0,5,0,14,63,175000,0
0,17,0,7,7,18,1,7,0,1,0,37,58,40000,0
0,68,0,44,7,16,1,8,0,5,181,14,78,216453,0
0,67,0,22,7,18,1,1,18,5,0,37,71,29999,1
0,27,0,6,7,18,1,6,20,1,0,9,19,17476,1
1,27,0,20,7,32,0,8,0,0,0,9,61,12112,1
1,27,0,1,7,32,0,6,0,0,0,9,21,11960,1
0,22,0,22,7,11,1,2,18,5,0,37,68,500000,1
0,51,1,5,7,11,1,4,18,1,0,9,42,80000,1
0,27,1,23,30,18,1,4,18,0,0,46,61,48256,1
0,67,0,8,7,16,1,6,0,5,0,48,41,199999,1
0,67,0,22,7,16,1,6,7,5,0,14,56,200000,1
0,22,1,19,7,17,1,8,0,4,0,37,48,200627,1
0,55,0,46,7,17,1,7,0,1,24,14,77,100000,0
0,17,0,50,7,40,1,6,0,4,0,46,77,125000,1
0,72,0,32,37,16,1,8,0,5,0,9,79,124999,1
0,32,1,19,7,16,1,1,18,5,0,37,43,365650,1
0,72,0,38,37,16,1,8,0,5,0,14,71,124999,1
0,33,0,43,7,11,1,2,18,5,0,37,75,80000,1
0,34,0,46,7,49,1,2,0,0,0,9,51,175000,0
1,38,0,1,20,33,1,7,0,4,0,44,49,60000,1
0,22,0,32,7,52,1,9,0,1,0,39,71,408823,1
0,33,0,15,7,33,1,1,18,0,0,37,56,154950,1
0,67,1,13,7,16,1,2,18,5,0,27,43,149999,1
0,67,1,13,36,18,1,4,0,5,0,48,53,99999,1
0,55,0,53,7,37,1,9,0,5,1,46,79,70000,0
1,27,1,5,30,45,1,2,18,0,0,37,39,19999,1
0,17,0,29,7,1,1,8,0,5,0,9,57,40000,1
1,17,0,3,7,42,1,2,18,5,0,37,64,100000,1
0,32,0,20,7,37,1,8,0,5,0,47,69,399999,1
0,27,0,6,7,3,1,1,18,8,0,37,61,50000,0
0,27,0,38,30,18,1,8,15,4,0,46,67,17491,1
0,38,0,6,20,12,1,1,18,1,0,37,47,80000,1
0,29,0,29,15,16,1,3,18,5,1,14,68,125000,1
1,27,0,5,7,51,1,8,0,7,0,47,38,30000,1
1,27,0,5,7,51,1,1,18,7,0,37,36,39999,1
1,17,0,4,7,51,1,1,18,0,0,37,35,20000,0
0,17,1,2,7,9,2,2,20,0,0,6,28,39001,1
0,27,0,15,7,9,2,2,20,1,0,37,53,65645,1
0,11,0,4,7,1,1,6,18,8,0,29,43,49999,1
1,27,0,1,30,54,0,9,11,3,0,44,37,59999,1
1,68,0,8,7,32,0,6,18,0,0,29,40,34403,1
0,68,1,23,7,1,1,6,0,5,25,44,67,500000,1
0,22,0,2,7,1,1,4,0,8,0,9,41,120737,1
0,17,0,12,7,11,1,1,18,5,0,37,41,100000,0
0,17,0,18,7,1,1,6,18,0,0,14,66,90000,1
0,17,0,20,7,1,1,7,20,0,0,10,73,150000,1
0,17,0,20,7,16,1,1,18,4,0,37,53,150000,1
0,23,1,46,12,17,1,4,18,5,0,39,68,100000,1
1,27,1,11,7,18,1,6,20,7,0,46,41,70000,1
1,17,0,2,7,18,1,4,18,7,0,46,43,20000,1
0,23,0,43,7,16,1,8,0,5,0,14,71,89999,1
0,67,1,11,7,16,1,1,18,5,0,37,58,399999,0
0,67,0,1,7,16,1,4,20,1,0,9,39,70000,1
0,27,1,20,7,16,1,2,18,5,0,37,57,175000,1
0,27,1,16,30,45,1,2,18,0,0,10,48,17088,0
0,68,1,15,7,51,1,11,0,2,1,20,55,750000,1
0,72,1,3,37,45,1,7,18,8,0,18,41,124999,0
0,27,0,8,30,16,1,2,18,1,0,37,47,20000,1
0,32,0,16,7,11,1,13,0,7,9,46,62,100000,0
1,27,1,8,7,9,2,6,14,0,0,46,52,34429,1
0,55,0,44,7,1,1,5,0,1,0,14,78,99999,1
0,67,0,2,36,15,1,8,0,7,0,46,51,90000,1
0,11,0,20,7,1,1,2,18,5,0,37,54,89999,1
0,20,1,2,7,17,1,8,0,5,0,14,42,149999,1
1,27,0,1,30,49,1,8,0,4,0,44,24,29999,1
0,35,0,9,7,54,0,5,0,5,0,14,78,70000,1
0,23,1,8,7,54,0,2,18,1,0,37,37,149999,0
0,17,0,12,7,54,0,2,20,1,0,37,37,100000,1
0,32,0,24,7,49,1,1,18,7,0,37,47,49999,1
0,23,0,37,7,1,1,3,20,4,0,9,73,12648,1
0,27,0,50,7,18,1,2,18,1,0,37,77,20000,1
0,60,1,23,7,3,1,5,0,8,0,46,58,366168,0
0,17,0,23,7,3,1,2,18,4,0,37,68,149999,1
0,20,0,54,7,18,1,9,16,7,0,14,79,62865,1
0,50,0,31,7,45,1,7,20,5,0,44,66,500000,1
0,27,0,38,7,49,1,11,0,0,0,9,77,10000,1
0,33,0,31,7,18,1,2,18,5,0,37,77,163818,1
0,67,0,10,7,18,1,4,18,5,0,46,69,37584,1
0,67,0,17,7,1,1,2,20,1,0,37,62,20000,1
1,27,0,9,30,18,1,1,18,0,0,37,53,14834,1
0,33,0,1,7,18,1,2,18,1,0,37,42,39999,0
0,17,1,19,7,1,1,3,14,2,0,46,55,500000,1
1,27,0,8,7,1,1,1,0,1,0,37,56,29999,1
1,27,0,1,30,1,1,4,18,0,0,47,28,16715,1
1,17,0,8,7,18,1,7,20,0,0,10,57,12051,0
0,27,0,10,7,49,1,2,20,1,0,6,69,125000,1
0,55,0,21,7,33,1,6,7,1,0,14,57,124999,1
0,27,0,30,7,49,1,6,21,0,0,46,47,20000,1
1,25,1,6,7,1,1,1,18,0,0,37,47,40000,1
0,32,0,24,7,1,1,6,20,0,0,46,46,19999,1
0,72,1,4,37,45,1,1,18,5,0,37,53,174999,1
0,27,0,11,30,49,1,6,20,0,0,9,37,30000,1
1,27,0,8,30,18,1,2,18,0,0,9,52,10000,0
1,11,0,1,7,18,1,2,18,1,0,37,27,36713,1
0,23,1,20,7,9,2,2,18,2,0,37,48,149999,1
0,27,0,18,30,18,1,2,18,1,0,37,63,49999,1
1,72,0,1,37,1,1,8,0,1,0,14,31,40000,1
0,37,0,6,7,18,1,4,0,1,0,9,44,50000,1
1,17,0,7,7,49,1,1,0,1,0,37,43,39999,1
0,17,0,42,7,16,1,6,0,5,0,18,72,175000,0
0,22,0,34,7,43,1,6,14,8,0,43,76,52584,1
1,17,0,1,7,15,1,2,18,8,0,37,27,76624,1
0,51,0,2,7,1,1,7,20,2,0,31,37,89999,1
0,17,0,1,7,22,1,4,18,7,0,37,53,10000,1
0,17,0,2,7,11,1,1,18,1,0,37,42,124999,1
0,33,0,22,7,1,1,9,0,2,0,46,67,399226,1
0,11,1,4,7,51,1,2,18,8,0,37,51,407021,1
0,67,0,18,36,18,1,7,20,1,0,10,66,20581,0
0,27,0,1,7,54,0,1,18,1,0,37,52,70149,1
0,27,0,4,7,22,1,13,0,1,0,46,67,49999,1
0,27,0,19,30,11,1,7,20,5,0,18,63,95404,1
0,55,0,6,7,18,1,4,20,4,0,9,79,10178,1
0,67,0,4,36,18,1,4,10,1,0,9,38,64003,1
0,72,0,3,37,51,1,6,0,4,0,43,36,10000,1
0,17,0,38,7,16,1,10,0,5,0,48,72,174999,0
0,27,0,6,7,1,1,11,0,1,3,26,47,30000,1
0,33,0,23,7,18,1,7,18,1,0,46,67,20000,1
0,27,0,38,7,49,1,1,18,1,0,37,57,21832,1
0,67,0,25,7,18,1,2,20,1,0,37,46,60000,0
1,33,0,10,7,51,1,8,0,7,0,9,57,16707,1
0,67,1,14,7,18,1,1,18,1,0,37,31,37571,0
0,32,1,7,7,54,0,2,0,0,28,27,46,100000,0
0,67,1,17,7,11,1,1,18,7,0,37,46,110261,1
0,41,0,2,7,51,1,4,19,1,0,47,54,150000,1
0,27,0,24,30,16,1,7,0,4,0,14,68,150000,1
0,54,0,28,7,45,1,4,0,8,0,29,62,249999,1
1,17,0,6,7,33,1,6,20,7,0,46,51,43522,1
0,17,0,23,7,18,1,1,18,1,0,37,69,124999,1
0,17,1,23,7,45,1,1,0,5,0,6,48,499999,1
0,32,0,38,7,16,1,6,0,4,2,46,79,10000,1
1,17,0,3,7,33,1,6,0,7,0,46,22,30000,1
0,35,0,38,7,26,1,8,0,4,0,14,77,149999,1
0,32,0,13,7,1,1,6,0,2,0,14,59,499999,1
0,55,0,5,7,11,1,4,14,5,0,9,53,90000,1
0,67,1,28,7,18,1,4,0,4,0,37,52,399999,1
0,6,0,18,7,51,1,7,0,5,37,27,53,499999,0
0,27,0,9,30,54,0,1,18,5,0,37,62,100000,1
0,27,1,2,7,1,1,2,18,8,0,37,62,199999,0
0,17,0,33,7,21,1,13,0,5,0,48,76,113055,1
1,27,0,1,7,42,1,6,7,2,0,18,53,149999,1
0,27,0,26,7,35,1,2,18,5,0,46,50,312255,1
0,17,1,4,7,50,1,7,0,8,0,14,50,311678,1
0,33,0,22,7,21,1,7,20,5,0,18,54,124999,1
0,55,0,33,7,21,1,3,20,5,0,44,63,150000,1
0,17,1,17,7,50,1,8,14,2,0,27,51,750000,1
0,15,0,13,7,25,1,8,0,2,0,27,66,249999,0
0,23,1,24,7,42,1,7,20,1,0,31,46,199999,0
0,17,0,20,7,42,1,3,18,2,0,6,56,109188,1
0,23,0,7,7,42,1,3,20,8,0,27,31,125000,1
0,32,0,16,7,28,1,7,18,5,0,29,46,59999,1
0,72,0,37,37,21,1,2,18,5,0,14,75,249999,0
0,55,1,12,7,25,1,6,3,2,0,18,46,154953,1
0,11,0,1,3,0,1,1,18,5,0,37,56,199999,1
0,35,1,2,7,25,1,2,18,2,0,37,56,309961,1
0,17,1,16,7,25,1,2,0,2,0,37,35,199999,1
0,17,0,13,7,50,1,1,18,2,0,37,53,750000,1
0,17,0,17,7,21,1,4,0,5,0,43,43,196950,1
0,17,0,1,7,0,1,4,20,2,0,27,47,127731,0
0,15,0,10,7,21,1,7,20,5,2,27,57,150000,0
0,27,1,16,30,42,1,6,14,1,0,44,47,168241,1
0,17,1,4,7,50,1,11,0,2,0,14,51,500000,1
1,32,0,5,7,0,1,1,18,7,0,37,42,149999,1
0,35,0,29,7,28,1,6,0,5,122,46,77,606509,0
0,72,0,12,37,42,1,4,0,5,0,44,52,90000,1
0,27,0,12,30,0,1,4,18,5,0,37,52,124999,1
0,34,1,8,18,0,1,4,18,5,0,37,58,332860,1
1,17,0,3,7,21,1,1,18,5,0,37,19,100000,1
0,35,0,1,7,42,1,6,18,4,0,29,18,39999,1
0,17,1,16,7,25,1,4,0,1,0,27,68,300000,1
0,22,0,3,7,25,1,3,0,2,0,46,42,200000,1
0,11,0,2,3,21,1,4,18,5,0,29,32,300000,1
0,27,0,11,7,28,1,8,0,8,0,27,53,149999,1
0,35,1,13,7,0,1,6,20,2,0,9,39,125000,1
0,72,0,7,37,25,1,4,18,2,0,47,36,310745,1
0,23,0,20,7,38,1,6,0,5,1,48,77,328417,0
0,35,0,7,7,25,1,6,3,2,0,14,32,249999,1
0,23,1,2,7,50,1,2,20,2,0,14,58,750000,0
0,55,0,10,7,38,1,13,1,5,0,27,57,149999,1
0,72,1,2,37,42,1,1,18,2,0,37,42,199999,1
0,29,0,2,15,25,1,8,0,2,0,14,38,370444,1
0,27,0,16,7,50,1,6,10,8,0,46,63,207185,1
0,22,1,3,7,42,1,8,0,8,0,46,47,121376,1
0,17,0,6,7,42,1,6,7,2,0,18,46,249999,1
0,72,0,23,37,21,1,2,18,4,0,37,68,150000,1
1,54,0,2,7,21,1,4,0,7,0,9,28,50054,1
0,55,0,18,7,21,1,13,0,5,1,46,67,90000,1
0,72,0,3,37,43,1,4,20,7,0,9,26,58656,1
1,22,1,2,7,43,1,8,0,8,0,9,42,124999,1
1,60,0,4,7,43,1,12,0,7,0,46,38,79999,1
0,17,0,5,7,25,1,9,0,4,11,14,77,39999,0
0,11,0,6,7,21,1,4,18,1,0,37,76,39999,1
1,32,0,13,7,17,1,8,0,7,0,47,30,17789,1
1,0,0,3,7,17,1,6,20,7,0,9,24,19999,1
0,72,1,11,37,21,1,4,18,7,0,29,53,175000,1
0,34,1,42,7,22,1,4,18,1,0,35,76,59999,1
0,17,1,19,7,43,1,6,10,2,0,46,46,399999,1
0,55,0,12,7,22,1,1,20,5,0,6,38,100000,1
1,17,1,21,7,43,1,6,20,6,0,9,53,29999,1
1,55,0,3,7,43,1,12,0,7,0,9,37,29999,1
1,23,0,7,7,43,1,8,0,7,0,47,27,29999,1
0,23,0,8,7,40,1,1,18,5,0,37,46,99999,1
1,27,0,2,30,45,1,6,20,0,0,9,57,30000,1
0,23,0,44,7,3,1,3,0,4,0,9,76,59999,1
0,68,1,9,7,22,1,4,0,7,0,9,38,100000,1
0,17,0,23,7,3,1,6,0,4,0,28,60,125000,0
0,17,0,18,7,1,1,3,18,8,0,18,76,93121,1
1,72,0,1,37,6,0,2,18,3,0,36,76,20000,0
0,32,0,12,7,51,1,1,18,1,0,37,67,400000,1
0,55,0,5,7,20,1,4,1,4,0,27,42,125000,1
0,27,0,24,7,3,1,8,0,4,0,29,77,90000,1
1,27,0,1,7,32,0,2,20,3,0,9,20,18898,1
0,68,0,4,7,3,1,1,18,5,0,37,31,79999,1
0,17,0,1,7,26,1,13,0,5,0,14,43,69999,1
0,67,0,7,7,45,1,1,0,5,0,37,42,90000,0
0,33,0,20,7,51,1,5,0,5,0,48,78,175000,0
0,27,0,15,30,45,1,6,0,3,0,46,59,25359,1
1,27,1,7,30,45,1,2,18,7,0,27,39,86894,0
0,27,1,11,30,51,1,6,7,5,0,9,63,199999,1
0,72,1,15,37,33,1,1,18,4,0,37,52,89999,0
0,27,1,2,7,54,0,4,18,5,0,46,46,100000,1
0,72,0,1,37,54,0,6,7,4,0,14,42,58879,1
0,27,0,6,30,45,1,4,18,1,0,9,27,21269,1
0,27,0,6,30,45,1,4,0,1,0,9,27,20115,1
0,27,1,16,30,45,1,2,0,7,0,27,42,59999,0
0,34,1,18,18,14,0,2,18,5,0,37,47,300000,1
0,13,0,33,4,6,0,4,14,5,0,18,63,199999,1
1,27,0,3,7,49,1,2,18,1,0,37,37,60000,0
1,27,0,1,30,49,1,8,0,1,0,9,27,40000,1
0,27,0,17,7,54,0,2,18,5,0,37,53,89999,1
0,27,0,29,30,45,1,4,0,5,0,14,77,48298,0
0,14,0,27,7,1,1,4,20,4,0,14,62,89999,1
0,33,0,2,7,54,0,1,0,4,0,37,26,70000,1
1,67,0,3,7,18,1,7,20,3,0,13,51,39999,0
0,27,0,3,7,49,1,3,0,1,0,14,32,40000,1
0,4,0,2,1,16,1,4,20,4,0,46,46,99999,1
0,55,0,4,7,18,1,3,18,5,0,18,30,42327,1
1,27,0,1,30,1,1,2,18,0,0,10,20,17617,0
0,68,0,44,7,17,1,7,0,1,0,46,74,19999,1
0,27,0,8,30,49,1,1,18,1,0,37,48,10000,1
0,17,0,26,7,33,1,6,7,7,0,9,79,50073,1
1,27,0,11,30,18,1,2,18,0,0,37,37,28850,1
0,15,0,16,7,9,2,1,18,1,0,37,60,246814,1
0,27,0,32,30,45,1,2,18,7,0,37,62,13098,1
0,23,0,24,7,17,1,1,18,1,0,37,57,89999,1
1,32,0,4,7,21,1,1,18,8,0,37,37,124999,1
0,27,0,26,7,45,1,2,20,1,0,46,56,69999,1
1,27,0,13,7,45,1,1,18,0,0,37,47,79999,1
0,27,1,11,30,45,1,1,18,1,0,37,36,16033,1
0,55,0,38,7,10,1,8,0,5,0,14,78,149999,1
0,32,1,5,7,41,1,5,0,5,50,18,63,317805,0
1,68,0,7,7,11,1,7,20,7,0,10,36,70000,1
1,27,0,1,30,1,1,4,0,0,0,6,72,12610,1
1,27,0,1,7,17,1,1,18,0,0,37,36,16314,1
0,29,0,6,7,17,1,4,18,2,0,27,37,174999,1
1,27,0,7,30,1,1,7,20,3,0,10,55,19098,0
0,32,0,1,7,16,1,8,0,1,0,14,43,90000,1
0,67,0,1,36,16,1,8,0,5,0,18,37,150000,1
0,27,1,2,7,49,1,3,10,1,0,46,67,39999,1
0,32,0,4,7,41,1,2,18,8,0,27,51,199999,0
0,52,0,22,26,1,1,4,18,5,0,37,51,52360,1
0,72,0,4,37,43,1,3,0,8,0,14,38,149999,1
0,67,0,4,7,1,1,8,0,1,0,14,33,70000,1
0,6,0,22,7,45,1,2,18,5,0,37,79,38139,1
0,17,0,37,7,18,1,7,14,5,1,46,71,149999,1
0,55,0,3,7,20,1,1,18,1,0,37,52,79999,1
0,17,1,34,7,3,1,12,20,5,0,9,73,70000,0
0,14,0,18,7,37,1,6,20,4,0,18,52,64434,1
0,27,0,21,7,45,1,2,0,4,0,9,56,49999,1
0,67,0,5,7,1,1,9,0,1,0,39,52,20000,1
0,72,0,15,37,49,1,4,18,1,0,27,66,20000,1
1,55,0,4,7,16,1,11,0,1,0,14,67,48691,1
0,67,0,1,36,16,1,1,18,5,0,37,47,149999,1
1,17,0,13,7,46,1,6,0,7,0,14,58,30000,0
0,0,0,14,7,37,1,4,0,5,0,46,72,100000,1
0,60,0,38,7,1,1,7,18,7,0,14,73,124999,0
0,23,0,38,7,1,1,2,18,5,0,27,70,300000,1
1,17,1,3,7,41,1,9,0,7,0,29,41,100000,1
0,23,1,5,7,43,1,8,0,4,5,27,61,79999,1
1,23,0,2,7,1,1,6,18,0,0,9,27,49999,1
0,27,0,22,30,45,1,2,18,5,0,10,44,13835,0
0,17,0,24,7,45,1,6,20,7,0,9,54,80000,1
1,27,0,8,30,45,1,6,7,0,0,47,23,16824,1
1,68,0,1,7,21,1,2,18,8,0,27,32,59999,0
1,27,0,7,30,45,1,6,20,0,0,46,27,14125,1
0,23,0,12,7,45,1,1,18,2,0,37,57,149999,1
0,27,0,2,30,18,1,13,0,4,0,48,47,99999,1
0,27,1,8,7,54,0,4,0,5,0,29,63,113096,1
1,27,0,6,30,32,0,7,20,0,0,10,32,20000,1
0,13,0,2,7,41,1,8,0,4,11,14,57,189778,1
1,32,0,1,7,41,1,6,0,3,0,14,48,20000,1
1,27,0,6,30,45,1,1,18,1,0,37,27,40000,1
0,55,1,10,7,18,1,2,18,5,0,37,37,90000,1
0,17,0,32,7,45,1,13,0,5,1,27,66,29999,1
0,55,0,37,7,18,1,7,0,3,0,46,77,125000,0
0,17,0,22,7,18,1,3,0,4,0,46,54,90000,1
0,35,1,16,7,51,1,9,0,2,79,46,50,500000,0
0,68,0,55,7,45,1,13,0,5,0,14,68,29999,0
0,27,1,22,30,1,1,2,18,7,0,37,42,112421,1
0,27,0,29,30,45,1,8,0,1,0,9,72,20000,1
0,68,0,26,7,46,1,7,12,5,0,14,62,31718,1
0,17,0,16,7,45,1,6,0,5,16,18,71,26676,0
