Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned,Age,Income
OWNER,Vietnamese,0,10,Vietnamese,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,72,15433
OWNER,Irish,1,20,English,HUNTINGTON BEACH,ORANGE,$3.00 - $3.99,7Day,MW,3,RetenOut,0,52,399999
OWNER,Vietnamese,0,10,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,48,13583
OWNER,Hispanic,0,10,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-SunT,FE,0,TeleIn,1,48,49999
OWNER,unknown,0,5,Unknown,FULLERTON,ORANGE,$1.00 - $1.99,Thu-Sun,MM,0,TeleIn,1,32,80000
RENTER,French,0,9,English,CORONA,RIVERSIDE,$0 - $0.01,SunOnly,FE,0,Partner,1,42,10000
OWNER,Hispanic,1,21,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,0,41,20021
RENTER,Chinese,0,1,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,34,40000
OWNER,Welsh,0,7,English,ORANGE,ORANGE,$1.00 - $1.99,SunOnly,FM,0,CustCall,1,27,49999
OWNER,Hispanic,0,7,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,47,90000
RENTER,Hispanic,0,15,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,47,37234
OWNER,Czech,1,17,English,LAGUNA BEACH,ORANGE,$1.00 - $1.99,SunOnly,FW,0,CustCall,0,53,125000
OWNER,Hispanic,1,17,Spanish,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,47,39999
RENTER,Hispanic,0,6,English,ANAHEIM,ORANGE,$1.00 - $1.99,SoooTFS,FE,0,Crew,1,31,19999
OWNER,Hispanic,1,12,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Kiosk,1,43,125000
RENTER,Hispanic,0,6,Spanish,WHITTIER,LOS ANGELES,$3.00 - $3.99,7Day,FE,0,Crew,1,27,29812
OWNER,English,1,27,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7DayT,MW,0,TeleIn,1,71,69999
OWNER,Hispanic,1,6,Spanish,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,73,40000
OWNER,Vietnamese,0,17,Vietnamese,GARDEN GROVE,ORANGE,$1.00 - $1.99,Soooooo,MM,0,Crew,1,58,43504
OWNER,Thai,1,22,English,ANAHEIM,ORANGE,$3.00 - $3.99,Thu-Sun,FM,0,Crew,1,59,79999
OWNER,Hispanic,1,15,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,FM,0,TeleIn,1,34,38391
OWNER,Korean,0,15,English,FULLERTON,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,Crew1,1,63,70000
RENTER,Portuguese,0,10,Portuguese,SANTA ANA,ORANGE,$1.00 - $1.99,7Day,FE,0,CircAdm,1,22,27382
OWNER,Hispanic,1,20,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,63,13947
OWNER,Hispanic,1,21,English,GARDEN GROVE,ORANGE,$0.51 - $0.99,SunOnly,FM,0,TeleIn,1,52,126291
RENTER,German,0,1,English,SANTA ANA,ORANGE,$3.00 - $3.99,oMTWTFo,FM,0,TeleOut,1,30,69999
OWNER,Filipino (Philippine),0,14,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FW,0,Partner,1,63,100000
OWNER,Scottish (Scotch),1,12,English,LAGUNA BEACH,ORANGE,$1.00 - $1.99,SoooTFS,YW,0,Crew,1,78,174999
OWNER,Scottish (Scotch),0,38,English,SANTA ANA,ORANGE,$0.51 - $0.99,7DayT,MW,0,CustCall,1,72,499999
OWNER,Hispanic,0,18,English,CYPRESS,ORANGE,$5.00 - $5.99,7Day,ME,0,CustCall,1,52,125000
OWNER,Hispanic,0,27,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,FE,0,Partner,1,53,10000
OWNER,Vietnamese,0,18,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,Thu-Sun,MW,0,CircAdm,1,58,150000
RENTER,Hispanic,0,1,Spanish,ANAHEIM,ORANGE,$6.00 - $6.99,7Day,FM,0,TeleIn,0,33,33757
RENTER,English,0,10,English,LONG BEACH,LOS ANGELES,$0.01 - $0.50,SunOnly,YM,0,Partner,1,43,29999
OWNER,English,1,7,English,FULLERTON,ORANGE,$2.00 - $2.99,7Day,MW,0,CircAdm,1,39,12925
OWNER,English,0,22,English,GARDEN GROVE,ORANGE,$3.00 - $3.99,7Day,MM,0,Partner,1,57,90000
OWNER,German,0,16,English,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,0,57,69391
OWNER,Dutch,0,23,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,System,0,47,103440
RENTER,Scottish (Scotch),0,3,English,LONG BEACH,LOS ANGELES,$0.01 - $0.50,Thu-Sun,FE,0,Crew,1,26,14770
OWNER,German,0,6,English,PLACENTIA,ORANGE,$4.00 - $4.99,7Day,FM,0,CustCall,1,28,124999
OWNER,Hispanic,0,21,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,48,20082
OWNER,English,1,19,English,FULLERTON,ORANGE,$1.00 - $1.99,SunOnly,MW,0,SCinsert,1,50,100000
OWNER,Italian,0,37,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,68,124999
OWNER,English,0,4,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,YW,0,Partner,1,33,90000
OWNER,English,0,40,English,BREA,ORANGE,$4.00 - $4.99,7Day,MW,0,TeleIn,0,72,124999
RENTER,Irish,0,2,English,HUNTINGTON BEACH,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,26,40000
RENTER,Hispanic,1,6,English,SANTA ANA,ORANGE,$1.00 - $1.99,7Day,YM,0,Crew,1,30,20000
RENTER,Vietnamese,0,8,Vietnamese,IRVINE,ORANGE,$1.00 - $1.99,7Day,YM,0,TeleIn,1,78,10531
OWNER,Irish,0,32,English,LA HABRA,ORANGE,$0.01 - $0.50,Thu-Sun,MM,0,Internet,0,66,199999
OWNER,Hispanic,0,23,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,Crew,1,73,100000
OWNER,Irish,0,22,English,FULLERTON,ORANGE,$3.00 - $3.99,SunOnly,MM,0,CustCall,0,78,60000
RENTER,Vietnamese,0,12,Vietnamese,WESTMINSTER,ORANGE,$1.00 - $1.99,7Day,MM,0,TeleIn,1,69,34906
RENTER,English,0,8,English,WESTMINSTER,ORANGE,$4.00 - $4.99,Fri-SunT,ME,0,CustCall,1,57,78278
RENTER,Vietnamese,0,4,Vietnamese,WESTMINSTER,ORANGE,$2.00 - $2.99,SunOnlyT,MM,0,TeleIn,1,66,19160
OWNER,Hispanic,0,19,English,WESTMINSTER,ORANGE,$4.00 - $4.99,7Day,MM,0,CustCall,1,79,60000
RENTER,English,0,2,English,GARDEN GROVE,ORANGE,$2.00 - $2.99,7Day,ME,0,CustCall,1,77,12598
OWNER,Jewish,1,8,Hebrew,CYPRESS,ORANGE,$0 - $0.01,7Day,MW,0,CircAdm,1,42,125000
OWNER,English,1,17,English,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,Thu-Sun,FM,0,Crew,1,44,79999
OWNER,Hispanic,0,15,Spanish,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,48,99999
OWNER,Chinese,1,19,Chinese,GARDEN GROVE,ORANGE,$1.00 - $1.99,SunOnly,YM,0,TeleIn,1,56,60000
OWNER,Hispanic,1,16,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,0,46,70000
OWNER,Vietnamese,0,9,Vietnamese,WESTMINSTER,ORANGE,$4.00 - $4.99,7Day,FM,0,CustCall,1,42,109999
OWNER,Ukrainian,0,23,English,SANTA ANA,ORANGE,$5.00 - $5.99,SoooooS,FW,0,TeleIn,1,51,500000
OWNER,Scottish (Scotch),1,20,English,TUSTIN,ORANGE,$2.00 - $2.99,7Day,FW,2,TeleIn,1,48,300000
OWNER,Welsh,1,25,English,LA HABRA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,55,99999
OWNER,Hispanic,0,7,English,ORANGE,ORANGE,$0.01 - $0.50,Thu-Sun,FM,0,Crew1,1,68,59999
OWNER,Hispanic,1,13,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,YM,0,Kiosk,1,42,49999
OWNER,Polish,1,2,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FW,0,Partner,1,43,569303
OWNER,Hispanic,0,17,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,51,15328
OWNER,Hispanic,0,17,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-Sun,FM,0,TeleOut,1,53,19999
OWNER,Hispanic,0,17,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,FM,0,TeleIn,1,53,14854
RENTER,Hispanic,0,9,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FE,0,Crew,1,48,10142
OWNER,Hispanic,1,13,Spanish,CYPRESS,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,48,90000
OWNER,Vietnamese,0,8,Vietnamese,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,7Day,MW,0,TeleIn,1,52,124999
OWNER,Welsh,0,30,English,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,63,90000
RENTER,Vietnamese,0,11,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,Thu-Sun,ME,0,TMC,1,47,69999
RENTER,Dutch,0,2,English,SANTA ANA,ORANGE,$0.01 - $0.50,7Day,MW,0,Crew,1,51,13029
OWNER,English,0,34,English,PLACENTIA,ORANGE,$4.00 - $4.99,7Day,MM,0,CustCall,1,76,24255
RENTER,Hispanic,0,7,English,SANTA ANA,ORANGE,$0.51 - $0.99,7Day,ME,0,TeleIn,1,26,50000
OWNER,Hispanic,0,15,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,48,18122
OWNER,Vietnamese,0,9,English,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,36,30000
RENTER,Vietnamese,0,18,Vietnamese,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,26,41354
OWNER,Vietnamese,0,22,Vietnamese,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,MM,2,Partner,1,72,39999
OWNER,African (other),1,33,English,BUENA PARK,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,27,69999
OWNER,Hispanic,0,5,Spanish,VILLA PARK,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Internet,0,80,100000
RENTER,Scottish (Scotch),0,3,English,GARDEN GROVE,ORANGE,$2.00 - $2.99,SatSun,MM,0,RetenIn,1,38,20000
OWNER,English,0,8,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,FM,0,DirectMl,1,49,80000
OWNER,Hispanic,0,8,Spanish,LONG BEACH,LOS ANGELES,$4.00 - $4.99,7Day,MW,0,Crew,1,47,50000
OWNER,German,0,32,English,LA HABRA,ORANGE,$10.00 - $10.99,7Day,MM,0,CustCall,0,80,40000
OWNER,Scottish (Scotch),0,15,English,COSTA MESA,ORANGE,$0.01 - $0.50,7Day,MM,0,AdvAdm,1,63,100000
RENTER,Hispanic,0,5,Spanish,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FM,0,Partner,1,39,29999
OWNER,Hispanic,1,13,Spanish,BREA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,48,100634
OWNER,Italian,0,14,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,0,56,19999
OWNER,Danish,1,7,English,CYPRESS,ORANGE,$7.00 - $7.99,7Day,FM,0,Crew,1,62,60000
OWNER,English,0,5,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,32,59999
OWNER,Vietnamese,0,26,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,48,77523
RENTER,Hispanic,1,10,Spanish,GARDEN GROVE,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,35,19999
OWNER,Indian,0,29,Hindi,BUENA PARK,ORANGE,$3.00 - $3.99,7Day,MW,0,CustCall,0,57,60000
OWNER,English,1,16,English,HUNTINGTON BEACH,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,43,100000
OWNER,Jewish,0,43,English,FULLERTON,ORANGE,$10.00 - $10.99,7Day,FM,26,CustCall,0,77,100000
OWNER,Jewish,1,21,English,FULLERTON,ORANGE,$3.00 - $3.99,Thu-Sun,YW,0,Crew,1,48,175000
OWNER,German,0,46,English,FULLERTON,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,0,78,125000
RENTER,English,0,1,English,ORANGE,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,31,29999
OWNER,unknown,0,2,Unknown,ANAHEIM,ORANGE,$5.00 - $5.99,SoooTFS,FW,0,RetenIn,1,53,199999
RENTER,Hispanic,0,8,Spanish,SANTA ANA,ORANGE,$3.00 - $3.99,Thu-Sun,FE,0,Kiosk4,1,67,19999
RENTER,Hispanic,0,11,Spanish,STANTON,ORANGE,$3.00 - $3.99,Thu-Sun,FE,0,Kiosk1,1,58,10000
RENTER,English,0,5,English,STANTON,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,22,14739
RENTER,English,1,3,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,47,70000
RENTER,Hispanic,0,13,English,STANTON,ORANGE,$1.00 - $1.99,7Day,FE,0,Crew,1,32,10000
RENTER,Italian,0,1,Italian,STANTON,ORANGE,$2.00 - $2.99,SunOnly,FE,0,Crew,1,31,10000
RENTER,Welsh,0,1,English,STANTON,ORANGE,$1.00 - $1.99,7Day,FE,0,Crew,1,21,11321
RENTER,Hispanic,0,1,Spanish,STANTON,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Crew1,0,36,13568
RENTER,Italian,0,1,English,STANTON,ORANGE,$3.00 - $3.99,Thu-Sun,FE,0,Kiosk1,1,23,19999
OWNER,Vietnamese,0,17,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,62,150000
OWNER,Irish,1,18,English,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,52,70000
OWNER,English,1,12,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,53,90000
RENTER,Hispanic,1,4,English,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,37,11889
RENTER,Hispanic,0,2,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,ME,0,DirectMl,1,33,12166
RENTER,Hispanic,0,1,Spanish,ANAHEIM,ORANGE,$3.00 - $3.99,Soooooo,FE,0,TeleIn,1,20,15931
OWNER,Chinese,0,2,Chinese,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,39,79999
OWNER,Arab,0,1,English,CYPRESS,ORANGE,$2.00 - $2.99,SunOnly,FM,0,Crew,1,63,90000
OWNER,English,0,29,English,GARDEN GROVE,ORANGE,$4.00 - $4.99,7Day,MM,2,TeleIn,1,61,70000
OWNER,Irish,0,26,English,VILLA PARK,ORANGE,$0.01 - $0.50,SunOnly,FW,0,Partner,0,77,346326
OWNER,unknown,0,25,Unknown,STANTON,ORANGE,$2.00 - $2.99,SunOnly,FM,0,TeleIn,1,62,40000
OWNER,English,0,20,English,CYPRESS,ORANGE,$2.00 - $2.99,7Day,MM,0,CircAdm,1,57,89999
RENTER,Dutch,0,2,English,FOUNTAIN VALLEY,ORANGE,$0.51 - $0.99,Thu-Sun,YM,0,CustCall,1,34,39999
RENTER,Vietnamese,1,9,Vietnamese,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,49,25332
OWNER,English,0,3,English,ORANGE,ORANGE,$2.00 - $2.99,Thu-Sun,YW,0,TeleIn,1,36,149999
OWNER,English,0,10,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,31,53194
OWNER,Hispanic,0,16,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,44,90000
OWNER,English,0,15,English,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,CustCall,1,62,93738
OWNER,Vietnamese,0,6,Vietnamese,WESTMINSTER,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,31,79999
OWNER,Vietnamese,0,20,Vietnamese,GARDEN GROVE,ORANGE,$1.00 - $1.99,7Day,MW,0,Partner,1,53,39999
OWNER,Hispanic,0,19,Spanish,STANTON,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,62,60000
RENTER,Portuguese,0,1,Portuguese,COSTA MESA,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,0,41,49999
OWNER,Irish,1,20,English,SAN CLEMENTE,ORANGE,$2.00 - $2.99,Soooooo,FM,0,CustCall,1,47,300000
RENTER,Italian,1,6,Italian,LONG BEACH,LOS ANGELES,$0 - $0.01,SunOnly,ME,0,Partner,0,46,10000
RENTER,Hispanic,0,12,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,Thu-Sun,FE,0,TeleOut,1,56,13813
OWNER,Hispanic,0,19,English,COSTA MESA,ORANGE,$0.01 - $0.50,7Day,MW,0,CircAdm,1,47,100000
OWNER,Irish,0,41,English,STANTON,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,76,19999
OWNER,Vietnamese,0,19,Vietnamese,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,FM,0,Crew,1,72,19108
OWNER,English,0,2,English,CYPRESS,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,20,53796
OWNER,Hispanic,0,20,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,63,40000
OWNER,English,1,6,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,0,48,20000
OWNER,Italian,0,18,Italian,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,7Day,MW,0,RetenIn,1,61,469479
RENTER,Hispanic,0,2,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Crew1,0,38,40000
OWNER,English,1,11,English,FULLERTON,ORANGE,$4.00 - $4.99,7Day,YW,0,TeleIn,0,72,59999
OWNER,Scottish (Scotch),1,17,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,SunOnly,MW,0,Crew,1,47,125000
OWNER,German,1,38,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7Day,FM,0,CustCall,1,77,199999
OWNER,Vietnamese,0,12,Vietnamese,WESTMINSTER,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,52,100000
OWNER,Vietnamese,1,9,Vietnamese,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,71,39999
OWNER,Vietnamese,0,21,English,WESTMINSTER,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,Crew,1,47,124999
OWNER,unknown,0,40,Unknown,SAN CLEMENTE,ORANGE,$1.00 - $1.99,7Day,MW,0,CustCall,1,72,399999
RENTER,Japanese,0,4,English,IRVINE,ORANGE,$1.00 - $1.99,SunOnly,YM,0,CustCall,1,22,20000
RENTER,Hispanic,0,8,English,SAN CLEMENTE,ORANGE,$4.00 - $4.99,7Day,YE,0,DirectMl,1,47,59999
OWNER,Persian,0,23,English,IRVINE,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,78,49999
OWNER,English,0,23,English,NORCO,RIVERSIDE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,78,90000
OWNER,African (other),0,12,English,LONG BEACH,LOS ANGELES,$0 - $0.01,SunOnly,MM,0,CircAdm,1,56,69999
RENTER,Hispanic,0,6,Spanish,SANTA ANA,ORANGE,$3.00 - $3.99,Thu-Sun,ME,0,Crew,1,48,13208
RENTER,Hispanic,0,7,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,7Day,FE,0,CircAdm,1,40,30000
RENTER,French,0,7,English,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,FM,0,System,1,47,13162
RENTER,Hispanic,0,14,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,ME,0,Crew,1,47,13300
OWNER,Belgian,0,2,English,STANTON,ORANGE,$1.00 - $1.99,SunOnly,FM,0,RetenIn,1,38,69066
OWNER,Jewish,0,6,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,7Day,MW,0,System,0,52,300000
RENTER,Swedish,0,3,English,FOUNTAIN VALLEY,ORANGE,$1.00 - $1.99,SunOnly,YM,0,Internet,0,49,40000
RENTER,English,0,1,English,IRVINE,ORANGE,$7.00 - $7.99,7Day,YW,0,Crew,1,26,69999
OWNER,unknown,0,1,Unknown,IRVINE,ORANGE,$3.00 - $3.99,Thu-Sun,YW,0,Crew1,1,66,40000
OWNER,English,0,2,English,ANAHEIM,ORANGE,$2.00 - $2.99,SunOnly,FM,0,CustCall,1,63,80000
OWNER,Hispanic,0,16,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,FW,0,Partner,1,58,400000
OWNER,Hispanic,0,28,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,77,20000
OWNER,Hispanic,0,22,English,FOUNTAIN VALLEY,ORANGE,$10.00 - $10.99,7Day,MW,62,VRU,0,57,125000
OWNER,Hispanic,1,11,Spanish,STANTON,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,43,124999
OWNER,Filipino (Philippine),0,13,English,BUENA PARK,ORANGE,$2.00 - $2.99,Fri-Sun,MW,0,RetenIn,1,78,19999
RENTER,English,0,1,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,FE,0,Partner,1,41,19999
OWNER,Italian,1,15,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,79,125000
OWNER,English,0,6,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7Day,FM,0,Crew,1,57,89999
OWNER,Welsh,1,37,English,ORANGE,ORANGE,$5.00 - $5.99,7Day,MW,0,TeleIn,0,66,338160
OWNER,Hispanic,1,14,Spanish,CORONA,RIVERSIDE,$0 - $0.01,SunOnly,FE,0,Partner,1,56,39999
RENTER,Hispanic,0,6,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Crew,0,41,19999
RENTER,Hispanic,0,1,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Crew,0,23,18592
OWNER,Hispanic,0,20,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,SatSun,YM,0,Crew,1,33,125000
OWNER,Hispanic,0,38,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,0,62,101662
OWNER,English,1,19,English,VILLA PARK,ORANGE,$9.00 - $9.99,7Day,FW,0,VRU,1,57,337924
OWNER,Japanese,0,21,English,STANTON,ORANGE,$1.00 - $1.99,Thu-Sun,MM,0,DirectMl,1,54,90000
OWNER,Welsh,0,38,English,WHITTIER,LOS ANGELES,$3.00 - $3.99,7Day,MW,0,CustCall,1,77,125000
RENTER,Hispanic,0,2,Spanish,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,TeleOut,1,26,17840
OWNER,unknown,0,52,Unknown,ORANGE,ORANGE,$4.00 - $4.99,7Day,FM,0,Crew,1,78,59999
OWNER,Hispanic,1,18,English,CORONA,RIVERSIDE,$1.00 - $1.99,7Day,FE,0,Crew,1,48,49999
OWNER,English,0,20,English,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Internet,0,64,80000
OWNER,Hispanic,0,37,English,GARDEN GROVE,ORANGE,$0.01 - $0.50,Thu-Sun,MW,1,TeleIn,0,61,124999
OWNER,Hispanic,0,32,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,68,39999
OWNER,English,1,48,English,GARDEN GROVE,ORANGE,$10.00 - $10.99,7Day,FM,0,VRU,0,57,124999
RENTER,Scottish (Scotch),0,1,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,7Day,YM,0,TeleIn,1,27,40000
OWNER,Polish,0,52,English,BUENA PARK,ORANGE,$1.00 - $1.99,7Day,MM,13,CustCall,0,77,79999
OWNER,Native American (American Indian),0,42,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,YM,0,SCinsert,1,76,70000
OWNER,German,0,28,English,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,DirectMl,1,79,79999
OWNER,Vietnamese,0,15,Vietnamese,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,58,79999
RENTER,Portuguese,0,2,Portuguese,GARDEN GROVE,ORANGE,$2.00 - $2.99,SatSun,MW,0,CustCall,1,31,19999
RENTER,English,0,4,English,GARDEN GROVE,ORANGE,$4.00 - $4.99,7Day,MM,0,CustCall,1,52,19999
OWNER,Chinese,1,16,Chinese,CYPRESS,ORANGE,$7.00 - $7.99,SoooTFS,FM,0,CustCall,1,53,100000
OWNER,English,0,21,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,0,56,19999
OWNER,Vietnamese,0,2,Vietnamese,CYPRESS,ORANGE,$1.00 - $1.99,SoooTFS,FM,0,TeleIn,1,31,69851
OWNER,unknown,0,17,Unknown,BUENA PARK,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,56,69999
RENTER,Hispanic,0,1,English,STANTON,ORANGE,$2.00 - $2.99,Fri-Sun,FM,0,CustCall,1,21,13569
OWNER,Welsh,0,7,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,SunOnly,YM,0,DirectMl,1,41,59999
OWNER,Japanese,0,5,English,COSTA MESA,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,26,89999
OWNER,Hispanic,0,8,English,ANAHEIM,ORANGE,$0.01 - $0.50,7Day,FM,0,CircAdm,0,41,30000
RENTER,Hispanic,0,8,Spanish,SANTA ANA,ORANGE,$0.51 - $0.99,SunOnly,FE,0,TeleOut,1,21,22322
RENTER,Hispanic,0,3,Spanish,STANTON,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,0,41,29999
OWNER,unknown,0,10,Unknown,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,0,58,100000
OWNER,Swedish,0,5,English,STANTON,ORANGE,$0.51 - $0.99,Thu-Sun,MM,0,Crew,1,27,40000
OWNER,Italian,0,20,English,HUNTINGTON BEACH,ORANGE,$0.01 - $0.50,Thu-Sun,MM,0,Partner,1,55,56214
OWNER,English,0,32,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,SunOnly,MW,0,DirectMl,1,60,80000
